g,Ubar,mu_lo_fit,mu_hi_fit
2,14.773869346733667,17.469971326741668,25.853209253600028
2,14.849246231155778,17.531328627056656,26.018480168045226
2,14.924623115577887,17.591780638918912,26.184678948510538
2,15.0,17.65127730821404,26.351855962510783
3,0.0,1495.1967365968594,-1496.196736596772
3,0.07537688442211055,1473.2632371310174,-1473.886352708898
3,0.1507537688442211,1451.5492845345143,-1451.79551569029
3,0.22613065326633164,1430.053780687129,-1429.9231274206832
3,0.3015075376884422,1408.7756274683197,-1408.2680897798564
3,0.37688442211055273,1387.7137267578219,-1386.8293046472536
3,0.4522613065326633,1366.866980435254,-1365.6056739025516
3,0.5276381909547738,1346.2342903803074,-1344.596099425573
3,0.6030150753768844,1325.8145584726299,-1323.799483095776
3,0.6783919597989949,1305.6066865919129,-1303.2147267928522
3,0.7537688442211055,1285.6095766176586,-1282.8407323964639
3,0.829145728643216,1265.822130429573,-1262.6764017863024
3,0.9045226130653266,1246.2432499073475,-1242.720636841972
3,0.9798994974874371,1226.871836930557,-1222.9723394431494
3,1.0552763819095476,1207.7067933789222,-1203.4304114694241
3,1.1306532663316582,1188.7470211321488,-1184.093754800444
3,1.2060301507537687,1169.991422069681,-1164.9612713159877
3,1.2814070351758793,1151.4388980713702,-1146.03186289547
3,1.3567839195979898,1133.088351016704,-1127.304431418801
3,1.4321608040201004,1114.938682785476,-1108.7778787654534
3,1.507537688442211,1096.98879525729,-1090.4511068150314
3,1.5829145728643215,1079.2375903117354,-1072.3230174473574
3,1.658291457286432,1061.6839698284166,-1054.392512541992
3,1.7336683417085426,1044.326835687105,-1036.658493978568
3,1.809045226130653,1027.1650897674117,-1019.1198636367917
3,1.8844221105527637,1010.1976339489847,-1001.7755233961652
3,1.9597989949748742,993.4233701114135,-984.6243751364964
3,2.0351758793969847,976.841200134375,-967.6653207374184
3,2.1105527638190953,960.4500258975604,-950.8972620784771
3,2.185929648241206,944.2487492805813,-934.3191010393348
3,2.2613065326633164,928.2362721631216,-917.9297394997047
3,2.336683417085427,912.4114964247128,-901.7280793392638
3,2.4120603015075375,896.7733239451336,-885.7130224375869
3,2.487437185929648,881.3206566040026,-869.8834706742564
3,2.5628140703517586,866.0523962808729,-854.2383259291382
3,2.638190954773869,850.9674448555379,-838.7764900816182
3,2.7135678391959797,836.0647042074997,-823.4968650115625
3,2.78894472361809,821.3430762165735,-808.398352598495
3,2.8643216080402008,806.8014627622761,-793.4798547220416
3,2.9396984924623113,792.4387657242551,-778.7402732619739
3,3.015075376884422,778.2538869821947,-764.1785100978377
3,3.0904522613065324,764.2457284158008,-749.7934671092735
3,3.165829145728643,750.4131919046122,-735.5840461759944
3,3.2412060301507535,736.7551793283783,-721.5491491775756
3,3.316582914572864,723.2705925666378,-707.6876779937156
3,3.3919597989949746,709.958333499053,-693.9985345041059
3,3.467336683417085,696.8173040053734,-680.4806205883142
3,3.5427135678391957,683.8464059652033,-667.1328381259736
3,3.618090452261306,671.0445412581103,-653.9540889967975
3,3.6934673366834168,658.4106117638294,-640.9432750804554
3,3.7688442211055273,645.9435193619793,-628.0992982564931
3,3.844221105527638,633.6421659322223,-615.4210604045802
3,3.9195979899497484,621.5054533541843,-602.9074634044227
3,3.994974874371859,609.5322835075058,-590.5574091356611
3,4.0703517587939695,597.7215582718563,-578.3697994778995
3,4.14572864321608,586.0721795268691,-566.3435363107928
3,4.221105527638191,574.5830491521701,-554.4775215140326
3,4.296482412060302,563.2530690274725,-542.7706569671936
3,4.371859296482412,552.0811410323695,-531.2218445500039
3,4.447236180904522,541.0661670465452,-519.8299861420237
3,4.522613065326633,530.2070489496182,-508.5939836229736
3,4.597989949748744,519.5026886211854,-497.51273887250863
3,4.673366834170854,508.9519879410327,-486.5851537701783
3,4.748743718592964,498.55384878869154,-475.81013019572856
3,4.824120603015075,488.3071730438314,-465.1865700287526
3,4.899497487437186,478.2108625861256,-454.71337514893094
3,4.974874371859296,468.26381929519266,-444.38944743590764
3,5.050251256281406,458.46494505070586,-434.2136887692941
3,5.125628140703517,448.8131417322984,-424.1850010287635
3,5.201005025125628,439.3073112196107,-414.30228609398546
3,5.276381909547738,429.9463553923015,-404.5644458445677
3,5.351758793969848,420.7291761300148,-394.97038216018336
3,5.427135678391959,411.65467531241666,-385.51899692044026
3,5.50251256281407,402.721754819122,-376.20919200503704
3,5.57788944723618,393.92931652977495,-367.0398692936287
3,5.6532663316582905,385.2762623240669,-358.00993066578303
3,5.7286432160804015,376.76149408162746,-349.1182780012241
3,5.8040201005025125,368.38391368206067,-340.36381317954147
3,5.879396984924623,360.1424230050725,-331.7454380804447
3,5.954773869346733,352.035923930267,-323.262054583538
3,6.030150753768844,344.06331833733566,-314.91256456847987
3,6.105527638190955,336.2235081058607,-306.69586991491815
3,6.180904522613065,328.51539511556985,-298.61087250250057
3,6.256281407035175,320.93788124604,-290.65647421088215
3,6.331658291457286,313.4898683769643,-282.8315769196779
3,6.407035175879397,306.17025838797053,-275.1350825085683
3,6.482412060301507,298.97795315870826,-267.5658928571902
3,6.557788944723617,291.9118545688143,-260.12290984520223
3,6.633165829145728,284.97086449795097,-252.8050353522358
3,6.708542713567839,278.1538848257733,-245.61117125792953
3,6.783919597989949,271.4598174319108,-238.54021944195847
3,6.859296482412059,264.88756419600577,-231.59108178394672
3,6.93467336683417,258.4360269977351,-224.76266016354748
3,7.010050251256281,252.10410771670286,-218.05385646043214
3,7.085427135678391,245.89070823260226,-211.46357255420844
3,7.160804020100501,239.79473042504833,-204.99071032453503
3,7.236180904522612,233.81507617370153,-198.6341716510833
3,7.311557788944723,227.9506473582005,-192.3928584134719
3,7.3869346733668335,222.20034585819667,-186.2656724913686
3,7.462311557788944,216.56307355334684,-180.25151576439748
3,7.537688442211055,211.03773232329695,-174.34929011223176
3,7.613065326633166,205.6232240476711,-168.5578974145028
3,7.688442211055276,200.3184506061316,-162.8762395508711
3,7.763819095477386,195.12231387833526,-157.30321840095894
3,7.839195979899497,190.03371574392622,-151.8377358444268
3,7.914572864321608,185.0515580825404,-146.47869376093513
3,7.989949748743718,180.17474277383735,-141.22499403011898
3,8.065326633165828,175.40217169745029,-136.07553853162335
3,8.140703517587939,170.73274673303968,-131.02922914510145
3,8.21608040201005,166.1653697602378,-126.08496775019285
3,8.29145728643216,161.69894265871244,-121.24165622655255
3,8.36683417085427,157.33236730809676,-116.49819645382559
3,8.442211055276381,153.06454558804126,-111.85349031165788
3,8.517587939698492,148.89437937819093,-107.30643967969718
3,8.592964824120603,144.82077055819627,-102.85594643759123
3,8.668341708542712,140.84262100770047,-98.50091246499142
3,8.743718592964823,136.95883260635856,-94.24023964153275
3,8.819095477386934,133.168307233811,-90.07282984687572
3,8.894472361809044,129.46994676970462,-85.9975849606626
3,8.969849246231155,125.86265309369173,-82.01340686253934
3,9.045226130653266,122.34532808541644,-78.11919743215003
3,9.120603015075377,118.91687362452558,-74.31385854915061
3,9.195979899497488,115.57619159067053,-70.59629209318064
3,9.271356783919597,112.32218386348768,-66.96539994389514
3,9.346733668341708,109.1537523226375,-63.42008398093367
3,9.422110552763819,106.06979884775774,-59.959246083946255
3,9.497487437185928,103.06922531849978,-56.58178813258155
3,9.572864321608039,100.15093361451818,-53.28661200648094
3,9.64824120603015,97.31382561544706,-50.07261958529625
3,9.72361809045226,94.5568032009378,-46.93871274867843
3,9.798994974874372,91.87876825063904,-43.88379337626793
3,9.874371859296481,89.27862264419855,-40.90676334772024
3,9.949748743718592,86.75526826126315,-38.006524542673105
3,10.025125628140703,84.30760698148197,-35.18197884077745
3,10.100502512562812,81.93454068449773,-32.43202812168511
3,10.175879396984923,79.63497124995843,-29.755574265037012
3,10.251256281407034,77.40780055751566,-27.151519150480908
3,10.326633165829145,75.25193048681126,-24.618764657668407
3,10.402010050251256,73.16626291749662,-22.1562126662443
3,10.477386934673365,71.14969972921654,-19.762765055853606
3,10.552763819095476,69.20114280162147,-17.43732370614748
3,10.628140703517587,67.31949401435486,-15.178790496768897
3,10.703517587939697,65.50365524706422,-12.98606730737015
3,10.778894472361808,63.752528379401156,-10.85805601759398
3,10.854271356783919,62.065015291007285,-8.793658507090413
3,10.92964824120603,60.440017861535125,-6.791776655504918
3,11.00502512562814,58.87643797062651,-4.851312342486153
3,11.08040201005025,57.37317749793101,-2.9711674476822054
3,11.15577889447236,55.92913832309716,-1.1502438507379793
3,11.231155778894472,54.54322232577226,0.6125565686998016
3,11.306532663316581,53.2143313856011,2.318331930981117
3,11.381909547738692,51.94136738223233,3.9681803564600386
3,11.457286432160803,50.72323219531381,5.563199965489616
3,11.532663316582914,49.558827704491705,7.10448887842233
3,11.608040201005025,48.447055789413525,8.593145215611003
3,11.683417085427134,47.38681832972685,10.030267097407545
3,11.758793969849245,46.37701720507863,11.416952644166486
3,11.834170854271356,45.416554295116725,12.754299976239508
3,11.909547738693465,44.50433147948701,14.04340721397881
3,11.984924623115576,43.639250637838245,15.28537247773852
3,12.060301507537687,42.82021364981716,16.481293887870834
3,12.135678391959798,42.04612239507031,17.632269564728233
3,12.21105527638191,41.31587875324544,18.739397628663085
3,12.286432160804019,40.62838460398996,19.80377620002926
3,12.36180904522613,39.98254182695098,20.826503399179046
3,12.43718592964824,39.377252301775684,21.80867734646469
3,12.51256281407035,38.81141790811141,22.751396162239473
3,12.58793969849246,38.283940525605345,23.655757966856413
3,12.663316582914572,37.79372203390459,24.52286088066765
3,12.738693467336683,37.33966431265661,25.353803024026334
3,12.814070351758794,36.92066924150856,26.14968251728513
3,12.889447236180903,36.535638700107626,26.911597480796587
3,12.964824120603014,36.18347456810095,27.640646034913665
3,13.040201005025125,35.86307872513596,28.337926299989213
3,13.115577889447234,35.57335305086001,29.004536396375883
3,13.190954773869345,35.313199424919944,29.641574444426425
3,13.266331658291456,35.081519726963364,30.250138564493685
3,13.341708542713567,34.8772158366373,30.831326876930294
3,13.417085427135678,34.69918963358905,31.386237502089056
3,13.492462311557787,34.54634299746594,31.91596856032282
3,13.567839195979898,34.41757780791504,32.42161817198424
3,13.64321608040201,34.31179594458375,32.904284457426165
3,13.718592964824118,34.2278992871192,33.365065537001264
3,13.79396984924623,34.16478971516867,33.80505953106235
3,13.86934673366834,34.12136910837941,34.225364559962195
3,13.944723618090451,34.09653934639864,34.62707874405353
3,14.020100502512562,34.08920230887361,35.01130020368913
3,14.095477386934672,34.09825987545155,35.37912705922175
3,14.170854271356783,34.1226139257797,35.731657431004166
3,14.246231155778894,34.16116633950533,36.069989439389126
3,14.321608040201003,34.212818996275615,36.39522120472937
3,14.396984924623114,34.276473775737855,36.7084508473777
3,14.472361809045225,34.35103255753926,37.010776487686854
3,14.547738693467336,34.43539722132709,37.303296246009594
3,14.623115577889447,34.52846964674855,37.58710824269869
3,14.698492462311556,34.6291517134509,37.86331059810689
3,14.773869346733667,34.73634530108137,38.13300143258695
3,14.849246231155778,34.848952289287226,38.39727886649167
3,14.924623115577887,34.96587455771568,38.65724102017376
3,15.0,35.08601398601398,38.91398601398601
5,0.0,5.1000000000000325,50.0000000000002
5,0.07537688442211055,5.401507537688472,50.000000000000185
5,0.1507537688442211,5.703015075376914,50.00000000000018
5,0.22613065326633164,6.0045226130653555,50.000000000000185
5,0.3015075376884422,6.306030150753796,50.00000000000018
5,0.37688442211055273,6.607537688442236,50.00000000000017
5,0.4522613065326633,6.909045226130681,50.00000000000019
5,0.5276381909547738,7.21055276381912,50.00000000000018
5,0.6030150753768844,7.512060301507562,50.00000000000018
5,0.6783919597989949,7.8135678391960015,50.00000000000016
5,0.7537688442211055,8.115075376884443,50.00000000000016
5,0.829145728643216,8.416582914572885,50.00000000000017
5,0.9045226130653266,8.718090452261324,50.00000000000015
5,0.9798994974874371,9.019597989949768,50.000000000000156
5,1.0552763819095476,9.321105527638208,50.00000000000016
5,1.1306532663316582,9.62261306532665,50.000000000000156
5,1.2060301507537687,9.924120603015089,50.00000000000015
5,1.2814070351758793,10.225628140703531,50.000000000000135
5,1.3567839195979898,10.527135678391971,50.000000000000135
5,1.4321608040201004,10.828643216080415,50.00000000000015
5,1.507537688442211,11.130150753768858,50.00000000000013
5,1.5829145728643215,11.431658291457296,50.000000000000135
5,1.658291457286432,11.73316582914574,50.00000000000015
5,1.7336683417085426,12.034673366834182,50.00000000000014
5,1.809045226130653,12.336180904522621,50.00000000000012
5,1.8844221105527637,12.637688442211061,50.00000000000012
5,1.9597989949748742,12.939195979899502,50.000000000000114
5,2.0351758793969847,13.240703517587944,50.00000000000012
5,2.1105527638190953,13.54221105527639,50.00000000000013
5,2.185929648241206,13.843718592964828,50.00000000000012
5,2.2613065326633164,14.145226130653272,50.00000000000013
5,2.336683417085427,14.446733668341714,50.000000000000114
5,2.4120603015075375,14.748241206030151,50.00000000000011
5,2.487437185929648,15.049748743718594,50.00000000000011
5,2.5628140703517586,15.351256281407036,50.00000000000011
5,2.638190954773869,15.652763819095478,50.000000000000114
5,2.7135678391959797,15.95427135678392,50.00000000000011
5,2.78894472361809,16.25577889447236,50.00000000000009
5,2.8643216080402008,16.557286432160808,50.000000000000114
5,2.9396984924623113,16.85879396984925,50.00000000000011
5,3.015075376884422,17.160301507537685,50.000000000000085
5,3.0904522613065324,17.461809045226126,50.000000000000085
5,3.165829145728643,17.76331658291457,50.000000000000085
5,3.2412060301507535,18.06482412060301,50.00000000000009
5,3.316582914572864,18.366331658291454,50.00000000000009
5,3.3919597989949746,18.66783919597989,50.00000000000008
5,3.467336683417085,18.969346733668335,50.00000000000009
5,3.5427135678391957,19.270854271356782,50.00000000000009
5,3.618090452261306,19.57236180904522,50.00000000000008
5,3.6934673366834168,19.873869346733663,50.000000000000085
5,3.7688442211055273,20.175376884422107,50.000000000000085
5,3.844221105527638,20.476884422110547,50.00000000000009
5,3.9195979899497484,20.778391959798988,50.00000000000007
5,3.994974874371859,21.07989949748743,50.00000000000007
5,4.0703517587939695,21.38140703517587,50.00000000000007
5,4.14572864321608,21.682914572864313,50.00000000000008
5,4.221105527638191,21.984422110552757,50.00000000000008
5,4.296482412060302,22.2859296482412,50.00000000000007
5,4.371859296482412,22.587437185929637,50.000000000000064
5,4.447236180904522,22.888944723618078,50.000000000000064
5,4.522613065326633,23.190452261306522,50.000000000000064
5,4.597989949748744,23.491959798994962,50.00000000000006
5,4.673366834170854,23.793467336683406,50.00000000000006
5,4.748743718592964,24.094974874371843,50.00000000000006
5,4.824120603015075,24.39648241206029,50.00000000000006
5,4.899497487437186,24.69798994974873,50.00000000000005
5,4.974874371859296,24.999497487437175,50.00000000000006
5,5.050251256281406,25.301005025125612,50.00000000000006
5,5.125628140703517,25.602512562814056,50.00000000000006
5,5.201005025125628,25.904020100502503,50.000000000000064
5,5.276381909547738,26.20552763819094,50.00000000000004
5,5.351758793969848,26.50703517587938,50.00000000000005
5,5.427135678391959,26.808542713567824,50.00000000000004
5,5.50251256281407,27.11005025125627,50.00000000000004
5,5.57788944723618,27.411557788944712,50.00000000000006
5,5.6532663316582905,27.71306532663315,50.00000000000005
5,5.7286432160804015,28.014572864321593,50.00000000000005
5,5.8040201005025125,28.316080402010037,50.00000000000004
5,5.879396984924623,28.61758793969848,50.00000000000005
5,5.954773869346733,28.919095477386914,50.00000000000004
5,6.030150753768844,29.22060301507536,50.00000000000004
5,6.105527638190955,29.522110552763806,50.00000000000003
5,6.180904522613065,29.823618090452243,50.000000000000036
5,6.256281407035175,30.125125628140687,50.000000000000036
5,6.331658291457286,30.42663316582913,50.00000000000004
5,6.407035175879397,30.728140703517575,50.00000000000003
5,6.482412060301507,31.02964824120602,50.000000000000036
5,6.557788944723617,31.331155778894455,50.000000000000036
5,6.633165829145728,31.632663316582903,50.000000000000036
5,6.708542713567839,31.934170854271343,50.00000000000003
5,6.783919597989949,32.23567839195978,50.00000000000003
5,6.859296482412059,32.53718592964822,50.00000000000003
5,6.93467336683417,32.83869346733667,50.00000000000003
5,7.010050251256281,33.140201005025105,50.00000000000002
5,7.085427135678391,33.44170854271355,50.000000000000014
5,7.160804020100501,33.74321608040199,50.00000000000002
5,7.236180904522612,34.04472361809043,50.00000000000002
5,7.311557788944723,34.34623115577888,50.00000000000003
5,7.3869346733668335,34.64773869346732,50.000000000000014
5,7.462311557788944,34.94924623115577,50.000000000000036
5,7.537688442211055,35.250753768844206,50.00000000000002
5,7.613065326633166,35.55226130653265,50.00000000000002
5,7.688442211055276,35.85376884422109,50.000000000000014
5,7.763819095477386,36.15527638190953,50.00000000000002
5,7.839195979899497,36.456783919597974,50.000000000000014
5,7.914572864321608,36.75829145728641,50.00000000000001
5,7.989949748743718,37.059798994974855,50.000000000000014
5,8.065326633165828,37.3613065326633,50.000000000000014
5,8.140703517587939,37.662814070351736,50.0
5,8.21608040201005,37.964321608040194,50.00000000000002
5,8.29145728643216,38.265829145728624,50.000000000000014
5,8.36683417085427,38.56733668341707,50.000000000000014
5,8.442211055276381,38.868844221105505,50.000000000000014
5,8.517587939698492,39.17035175879395,50.0
5,8.592964824120603,39.47185929648241,50.000000000000014
5,8.668341708542712,39.77336683417083,50.0
5,8.743718592964823,40.07487437185928,50.0
5,8.819095477386934,40.37638190954772,50.00000000000001
5,8.894472361809044,40.67788944723617,50.000000000000014
5,8.969849246231155,40.979396984924605,50.0
5,9.045226130653266,41.28090452261305,50.0
5,9.120603015075377,41.58241206030149,50.0
5,9.195979899497488,41.88391959798993,50.0
5,9.271356783919597,42.185427135678374,50.0
5,9.346733668341708,42.48693467336681,49.99999999999999
5,9.422110552763819,42.78844221105526,50.0
5,9.497487437185928,43.08994974874369,49.999999999999986
5,9.572864321608039,43.39145728643214,50.0
5,9.64824120603015,43.69296482412059,49.99999999999999
5,9.72361809045226,43.994472361809024,49.999999999999986
5,9.798994974874372,44.295979899497475,49.99999999999999
5,9.874371859296481,44.59748743718592,50.0
5,9.949748743718592,44.898994974874356,49.999999999999986
5,10.025125628140703,45.20050251256279,49.999999999999986
5,10.100502512562812,45.50201005025123,49.999999999999986
5,10.175879396984923,45.80351758793967,49.99999999999998
5,10.251256281407034,46.10502512562813,49.999999999999986
5,10.326633165829145,46.40653266331657,49.999999999999986
5,10.402010050251256,46.708040201005005,49.99999999999997
5,10.477386934673365,47.00954773869345,49.99999999999998
5,10.552763819095476,47.311055276381886,49.99999999999997
5,10.628140703517587,47.612562814070344,49.99999999999998
5,10.703517587939697,47.91407035175877,49.99999999999998
5,10.778894472361808,48.21557788944722,49.99999999999997
5,10.854271356783919,48.51708542713566,49.999999999999986
5,10.92964824120603,48.81859296482411,49.999999999999986
5,11.00502512562814,49.12010050251254,49.99999999999997
5,11.08040201005025,49.421608040200994,49.99999999999998
5,11.15577889447236,49.72311557788943,49.99999999999997
5,11.231155778894472,50.02462311557787,49.99999999999997
5,11.306532663316581,50.32613065326631,49.999999999999964
5,11.381909547738692,50.627638190954755,49.999999999999964
5,11.457286432160803,50.9291457286432,49.99999999999997
5,11.532663316582914,51.230653266331636,49.99999999999996
5,11.608040201005025,51.53216080402009,49.99999999999996
5,11.683417085427134,51.83366834170852,49.99999999999996
5,11.758793969849245,52.13517587939697,49.99999999999996
5,11.834170854271356,52.43668341708541,49.99999999999996
5,11.909547738693465,52.738190954773835,49.99999999999994
5,11.984924623115576,53.039698492462286,49.99999999999995
5,12.060301507537687,53.34120603015073,49.99999999999995
5,12.135678391959798,53.64271356783918,49.99999999999996
5,12.21105527638191,53.94422110552763,49.99999999999996
5,12.286432160804019,54.24572864321607,49.999999999999964
5,12.36180904522613,54.54723618090449,49.99999999999994
5,12.43718592964824,54.84874371859293,49.99999999999993
5,12.51256281407035,55.15025125628139,49.99999999999995
5,12.58793969849246,55.45175879396983,49.99999999999994
5,12.663316582914572,55.75326633165827,49.99999999999994
5,12.738693467336683,56.054773869346704,49.99999999999993
5,12.814070351758794,56.35628140703516,49.99999999999993
5,12.889447236180903,56.65778894472358,49.99999999999993
5,12.964824120603014,56.95929648241205,49.99999999999994
5,13.040201005025125,57.26080402010048,49.99999999999993
5,13.115577889447234,57.56231155778893,49.99999999999994
5,13.190954773869345,57.863819095477375,49.99999999999994
5,13.266331658291456,58.165326633165805,49.999999999999915
5,13.341708542713567,58.46683417085425,49.999999999999915
5,13.417085427135678,58.76834170854271,49.99999999999993
5,13.492462311557787,59.06984924623114,49.999999999999936
5,13.567839195979898,59.371356783919566,49.99999999999991
5,13.64321608040201,59.67286432160801,49.9999999999999
5,13.718592964824118,59.97437185929644,49.9999999999999
5,13.79396984924623,60.27587939698489,49.99999999999991
5,13.86934673366834,60.57738693467334,49.99999999999991
5,13.944723618090451,60.8788944723618,49.99999999999993
5,14.020100502512562,61.18040201005023,49.9999999999999
5,14.095477386934672,61.48190954773866,49.999999999999886
5,14.170854271356783,61.78341708542711,49.9999999999999
5,14.246231155778894,62.084924623115555,49.99999999999989
5,14.321608040201003,62.38643216080399,49.9999999999999
5,14.396984924623114,62.687939698492436,49.9999999999999
5,14.472361809045225,62.98944723618087,49.999999999999886
5,14.547738693467336,63.29095477386931,49.99999999999988
5,14.623115577889447,63.592462311557775,49.9999999999999
5,14.698492462311556,63.89396984924621,49.99999999999989
5,14.773869346733667,64.19547738693463,49.999999999999886
5,14.849246231155778,64.49698492462306,49.99999999999986
5,14.924623115577887,64.79849246231154,49.999999999999886
5,15.0,65.09999999999998,49.99999999999987
